dt,month,dir,sl,sim,E,TP,SL,risk_pct,reward_pct,outcome,bars,ret_net,R
2025-07-22 11:00:00+00:00,2025-07,SHORT,fib36_body,0.3477177499286976,3701.55,3688.0749999999994,3709.714000000001,0.22055625346140587,0.36403668733370664,WIN,1,0.002640366873337066,1.6505389514943305
2025-07-22 11:00:00+00:00,2025-07,SHORT,fib36_range,0.3477177499286976,3701.55,3688.0749999999994,3813.5639999999994,3.026137699071989,0.36403668733370664,WIN,1,0.002640366873337066,0.120297462817156
2025-07-22 12:00:00+00:00,2025-07,LONG,wick2bar,0.3364011937432771,3647.93,3710.925,3633.47,0.39638918509949583,1.7268697590140256,LOSS,1,-0.004963891850994958,-1.0
2025-07-22 12:00:00+00:00,2025-07,LONG,fib36_body,0.3364011937432771,3647.93,3710.925,3498.767999999999,4.088949075228985,1.7268697590140256,WIN,2,0.016268697590140255,0.42232606159745806
2025-07-22 12:00:00+00:00,2025-07,LONG,fib36_range,0.3364011937432771,3647.93,3710.925,3432.203999999999,5.9136551414089915,1.7268697590140256,WIN,2,0.016268697590140255,0.2920139436136583
2025-07-22 13:00:00+00:00,2025-07,SHORT,wick2bar,0.3236632291229438,3706.33,3567.5149999999994,3707.0,0.018077181470621147,3.7453491729015096,LOSS,1,-0.0011807718147062115,-1.0
2025-07-22 13:00:00+00:00,2025-07,SHORT,fib36_body,0.3236632291229438,3706.33,3567.5149999999994,3718.7839999999997,0.3360197284105766,3.7453491729015096,LOSS,1,-0.004360197284105766,-1.0
2025-07-22 13:00:00+00:00,2025-07,SHORT,fib36_range,0.3236632291229438,3706.33,3567.5149999999994,3919.1079999999997,5.740935102918515,3.7453491729015096,WIN,26,0.036453491729015096,0.652393574523685
2025-07-22 14:00:00+00:00,2025-07,LONG,wick2bar,0.2645645254561578,3718.11,3793.915,3625.42,2.4929332375857642,2.0388046615081272,LOSS,22,-0.025929332375857643,-1.0
2025-07-22 14:00:00+00:00,2025-07,LONG,fib36_body,0.2645645254561578,3718.11,3793.915,3465.498,6.7940970008956185,2.0388046615081272,TIMEOUT,48,0.002402266205141884,0.050076797618482445
2025-07-22 14:00:00+00:00,2025-07,LONG,fib36_range,0.2645645254561578,3718.11,3793.915,3357.334,9.70320942629455,2.0388046615081272,TIMEOUT,48,0.002402266205141884,0.03506330798057543
2025-07-22 15:00:00+00:00,2025-07,LONG,wick2bar,0.3332706134591746,3716.98,3735.795,3693.14,0.6413809060043407,0.506190509499649,LOSS,1,-0.007413809060043407,-1.0
2025-07-22 15:00:00+00:00,2025-07,LONG,fib36_body,0.3332706134591746,3716.98,3735.795,3678.6040000000007,1.0324510758734051,0.506190509499649,LOSS,1,-0.01132451075873405,-1.0
2025-07-22 15:00:00+00:00,2025-07,LONG,fib36_range,0.3332706134591746,3716.98,3735.795,3548.1639999999993,4.541751637081736,0.506190509499649,WIN,7,0.00406190509499649,0.11145270590465343
2025-07-22 16:00:00+00:00,2025-07,LONG,wick2bar,0.3312366255126303,3699.37,3719.8050000000003,3676.58,0.6160508410891574,0.5523913531222991,WIN,1,0.004523913531222992,0.8966652040368772
2025-07-22 16:00:00+00:00,2025-07,LONG,fib36_body,0.3312366255126303,3699.37,3719.8050000000003,3650.6459999999993,1.3170891259863333,0.5523913531222991,WIN,1,0.004523913531222992,0.41940316886955387
2025-07-22 16:00:00+00:00,2025-07,LONG,fib36_range,0.3312366255126303,3699.37,3719.8050000000003,3488.5479999999993,5.698862238705525,0.5523913531222991,WIN,1,0.004523913531222992,0.09693011165817773
2025-07-22 17:00:00+00:00,2025-07,SHORT,wick2bar,0.3412496986043453,3710.65,3672.9700000000003,3723.84,0.3554633285273484,1.0154555131850171,WIN,1,0.009154555131850171,2.85670962850642
2025-07-22 17:00:00+00:00,2025-07,SHORT,fib36_body,0.3412496986043453,3710.65,3672.9700000000003,3733.401999999999,0.6131540296174267,1.0154555131850171,WIN,1,0.009154555131850171,1.656118143459978
2025-07-22 17:00:00+00:00,2025-07,SHORT,fib36_range,0.3412496986043453,3710.65,3672.9700000000003,3846.716000000001,3.666904720197289,1.0154555131850171,WIN,1,0.009154555131850171,0.27692443373068687
2025-07-22 19:00:00+00:00,2025-07,LONG,wick2bar,0.3553103275616941,3706.73,3771.4150000000004,3655.19,1.3904438683151987,1.7450691040351036,LOSS,13,-0.014904438683151985,-1.0
2025-07-22 19:00:00+00:00,2025-07,LONG,fib36_body,0.3553103275616941,3706.73,3771.4150000000004,3696.538,0.27495933073086004,1.7450691040351036,LOSS,1,-0.0037495933073086003,-1.0
2025-07-22 19:00:00+00:00,2025-07,LONG,fib36_range,0.3553103275616941,3706.73,3771.4150000000004,3486.684,5.936391374607803,1.7450691040351036,TIMEOUT,48,0.006745371257145796,0.1304727193405018
2025-07-22 20:00:00+00:00,2025-07,LONG,wick2bar,0.3516958257674103,3705.77,3761.63,3662.14,1.1773531546750098,1.5073790332373602,WIN,5,0.014073790332373604,1.2803117121246845
2025-07-22 20:00:00+00:00,2025-07,LONG,fib36_body,0.3516958257674103,3705.77,3761.63,3577.4660000000003,3.4622763959986624,1.5073790332373602,WIN,5,0.014073790332373604,0.43537224092779875
2025-07-22 20:00:00+00:00,2025-07,LONG,fib36_range,0.3516958257674103,3705.77,3761.63,3535.1039999999994,4.605412640288,1.5073790332373602,WIN,5,0.014073790332373604,0.3273059660389294
2025-07-22 21:00:00+00:00,2025-07,SHORT,wick2bar,0.3939018172060881,3719.82,3704.33,3730.8,0.2951755730115978,0.41641799872037455,LOSS,1,-0.003951755730115978,-1.0
2025-07-22 21:00:00+00:00,2025-07,SHORT,fib36_body,0.3939018172060881,3719.82,3704.33,3753.8540000000007,0.914936744251081,0.41641799872037455,LOSS,2,-0.010149367442510809,-1.0
2025-07-22 21:00:00+00:00,2025-07,SHORT,fib36_range,0.3939018172060881,3719.82,3704.33,3823.802,2.795350312649536,0.41641799872037455,WIN,7,0.0031641799872037454,0.14896809063107308
2025-07-22 23:00:00+00:00,2025-07,SHORT,wick2bar,0.3920524235992958,3725.52,3680.2599999999998,3761.22,0.9582554918507971,1.2148639652988098,LOSS,2,-0.010582554918507972,-1.0
2025-07-22 23:00:00+00:00,2025-07,SHORT,fib36_body,0.3920524235992958,3725.52,3680.2599999999998,3740.3140000000003,0.3970989284717388,1.2148639652988098,LOSS,1,-0.004970989284717388,-1.0
2025-07-22 23:00:00+00:00,2025-07,SHORT,fib36_range,0.3920524235992958,3725.52,3680.2599999999998,3873.618,3.9752303034207292,1.2148639652988098,WIN,7,0.0111486396529881,0.3056084484598052
